Scenario,Algorithm,RunIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
small,RRAM,248,0.377142857142857,0.769547325102881,0.573345091122869,0.142857142857143,0.4375,0.4375,0.5625,163.714285714286
small,RRAM,249,0.458204334365325,0.857908847184987,0.658056590775156,1,0.4625,0.4625,0.5375,189.243243243243
small,RRAM,250,0.375,0.622448979591837,0.498724489795918,0.2,0.4,0.4,0.6,167.21875
small,RRAM,251,0.407079646017699,0.636636636636637,0.521858141327168,0,0.4125,0.4125,0.5875,181.515151515152
small,RRAM,252,0.57909604519774,0.472527472527473,0.525811758862606,0.46875,0.5125,0.5125,0.4875,167.560975609756
small,RRAM,253,0.388235294117647,0.568062827225131,0.478149060671389,0.333333333333333,0.4375,0.4375,0.5625,162.285714285714
small,RRAM,254,0.338278931750742,0.50974025974026,0.424009595745501,0,0.3625,0.3625,0.6375,157
small,RRAM,255,0.379821958456973,0.610169491525424,0.494995724991198,0,0.3875,0.3875,0.6125,165.516129032258
small,RRAM,256,0.513931888544892,0.777777777777778,0.645854833161335,1,0.5125,0.5125,0.4875,203.80487804878
small,RRAM,257,0.439628482972136,0.853372434017595,0.646500458494866,1,0.45,0.45,0.55,194.333333333333
small,RRAM,258,0.48297213622291,0.81989247311828,0.651432304670595,1,0.5,0.5,0.5,166.85
small,RRAM,259,0.445820433436532,0.769230769230769,0.607525601333651,1,0.4625,0.4625,0.5375,173.324324324324
small,RRAM,260,0.428571428571429,0.399449035812672,0.41401023219205,0,0.4375,0.4375,0.5625,154.8
small,RRAM,261,0.441176470588235,0.543010752688172,0.492093611638204,0.333333333333333,0.425,0.425,0.575,163.235294117647
small,RRAM,262,0.48,0.657243816254417,0.568621908127208,0.357142857142857,0.5,0.5,0.5,179.475
small,RRAM,263,0.488095238095238,0.690402476780186,0.589248857437712,0.285714285714286,0.5125,0.5125,0.4875,197.512195121951
small,RRAM,264,0.566197183098592,0.490140845070423,0.528169014084507,0.454545454545455,0.5125,0.5125,0.4875,173.341463414634
small,RRAM,265,0.501547987616099,0.87905604719764,0.69030201740687,1,0.5,0.5,0.5,183.45
small,RRAM,266,0.457227138643068,0.652439024390244,0.554833081516656,0.294117647058824,0.475,0.475,0.525,174.763157894737
small,RRAM,267,0.36094674556213,0.666666666666667,0.513806706114398,0,0.3875,0.3875,0.6125,170.322580645161
small,RRAM,268,0.569405099150142,0.486702127659574,0.528053613404858,0.419354838709677,0.55,0.55,0.45,183.318181818182
small,RRAM,269,0.446745562130178,0.562700964630225,0.504723263380201,0.3125,0.475,0.475,0.525,175.447368421053
small,RRAM,270,0.402366863905325,0.49185667752443,0.447111770714878,0,0.4125,0.4125,0.5875,155.060606060606
small,RRAM,271,0.544891640866873,0.868983957219251,0.706937799043062,1,0.5375,0.5375,0.4625,182.348837209302
small,RRAM,272,0.447293447293447,0.556962025316456,0.502127736304952,0.241379310344828,0.4625,0.4625,0.5375,160.648648648649
small,RRAM,273,0.544891640866873,0.779264214046823,0.662077927456848,1,0.5375,0.5375,0.4625,200.511627906977
small,RRAM,274,0.43452380952381,0.830769230769231,0.63264652014652,0.285714285714286,0.4875,0.4875,0.5125,181.512820512821
small,RRAM,275,0.410764872521246,0.539267015706806,0.475015944114026,0.225806451612903,0.4625,0.4625,0.5375,168.540540540541
small,RRAM,276,0.390092879256966,0.978260869565217,0.684176874411092,1,0.4125,0.4125,0.5875,148.545454545455
small,RRAM,277,0.476780185758514,0.617977528089888,0.547378856924201,1,0.4875,0.4875,0.5125,183.384615384615
small,RRAM,278,0.513931888544892,0.846361185983827,0.68014653726436,1,0.5,0.5,0.5,190.325
small,RRAM,279,0.410714285714286,0.465465465465465,0.438089875589876,0,0.4125,0.4125,0.5875,163.939393939394
small,RRAM,280,0.353276353276353,0.418867924528302,0.386072138902328,0,0.375,0.375,0.625,154.566666666667
small,RRAM,281,0.429850746268657,0.398950131233596,0.414400438751126,0,0.4625,0.4625,0.5375,164.675675675676
small,RRAM,282,0.476780185758514,0.478835978835979,0.477808082297246,1,0.475,0.475,0.525,201.552631578947
small,RRAM,283,0.422619047619048,0.545454545454545,0.484036796536797,0,0.45,0.45,0.55,169.861111111111
small,RRAM,284,0.437869822485207,0.562893081761006,0.500381452123107,0,0.45,0.45,0.55,183.666666666667
small,RRAM,285,0.423880597014925,0.946280991735537,0.685080794375231,0.153846153846154,0.4375,0.4375,0.5625,180
small,RRAM,286,0.48297213622291,0.840136054421769,0.661554095322339,1,0.475,0.475,0.525,189.684210526316
small,RRAM,287,0.520123839009288,0.723776223776224,0.621950031392756,1,0.5,0.5,0.5,176.925
small,RRAM,288,0.452012383900929,0.664893617021277,0.558453000461103,1,0.4625,0.4625,0.5375,181.405405405405
small,RRAM,289,0.447293447293447,0.737704918032787,0.592499182663117,0.241379310344828,0.5,0.5,0.5,179.075
small,RRAM,290,0.479289940828402,0.695652173913043,0.587471057370723,0.5,0.5125,0.5125,0.4875,199.585365853659
small,RRAM,291,0.345238095238095,0.554307116104869,0.449772605671482,0,0.3875,0.3875,0.6125,153.451612903226
small,RRAM,292,0.43019943019943,0.589235127478754,0.509717278839092,0.310344827586207,0.475,0.475,0.525,171.631578947368
small,RRAM,293,0.405970149253731,0.585271317829457,0.495620733541594,0,0.4375,0.4375,0.5625,163.114285714286
small,RRAM,294,0.440828402366864,0.919504643962848,0.680166523164856,0.3125,0.45,0.45,0.55,176.361111111111
small,RRAM,295,0.477477477477477,0.631736526946108,0.554607002211793,0.272727272727273,0.5,0.5,0.5,174.7
small,RRAM,296,0.470414201183432,0.663551401869159,0.566982801526295,0.3125,0.4875,0.4875,0.5125,180.538461538462
small,RRAM,297,0.369318181818182,0.540453074433657,0.454885628125919,0.2,0.425,0.425,0.575,178.647058823529
small,RRAM,298,0.575851393188854,0.699468085106383,0.637659739147619,1,0.575,0.575,0.425,194.130434782609
small,RRAM,299,0.508620689655172,0.833333333333333,0.670977011494253,0.423076923076923,0.525,0.525,0.475,193.833333333333
small,RRAM,300,0.504424778761062,0.662613981762918,0.58351938026199,0.294117647058824,0.525,0.525,0.475,191.928571428571
small,BDTR,1,0.759036144578313,0.601769911504425,0.680403028041369,0.4,0.675,0.675,0.325,182.259259259259
small,BDTR,2,0.747747747747748,0.993827160493827,0.870787454120787,0.272727272727273,0.675,0.675,0.325,174.462962962963
small,BDTR,3,0.739520958083832,0.990740740740741,0.865130849412286,0.25,0.6375,0.6375,0.3625,176.705882352941
small,BDTR,4,0.749244712990937,0.923076923076923,0.83616081803393,0.222222222222222,0.65,0.65,0.35,182.173076923077
small,BDTR,5,0.75226586102719,0.663082437275986,0.707674149151588,0.333333333333333,0.6625,0.6625,0.3375,178.905660377358
small,BDTR,6,0.735119047619048,0.76158940397351,0.748354225796279,0.214285714285714,0.6625,0.6625,0.3375,183.396226415094
small,BDTR,7,0.707964601769911,0.932515337423313,0.820239969596612,0.235294117647059,0.625,0.625,0.375,183.74
small,BDTR,8,0.769461077844311,0.609120521172638,0.689290799508475,0.25,0.6875,0.6875,0.3125,174.309090909091
small,BDTR,9,0.725373134328358,0.87218045112782,0.798776792728089,0.230769230769231,0.65,0.65,0.35,182.5
small,BDTR,10,0.687315634218289,0.855907780979827,0.771611707599058,0.176470588235294,0.6125,0.6125,0.3875,182.448979591837
small,BDTR,11,0.716867469879518,0.753315649867374,0.735091559873446,0.2,0.6625,0.6625,0.3375,183.264150943396
small,BDTR,12,0.780120481927711,0.873563218390805,0.826841850159258,0.3,0.7,0.7,0.3,184.142857142857
small,BDTR,13,0.741071428571429,0.852367688022284,0.796719558296856,0.357142857142857,0.675,0.675,0.325,187.481481481481
small,BDTR,14,0.720238095238095,0.589171974522293,0.654705034880194,0.142857142857143,0.65,0.65,0.35,179.096153846154
small,BDTR,15,0.729166666666667,0.525606469002695,0.627386567834681,0.214285714285714,0.6625,0.6625,0.3375,179.490566037736
small,BDTR,16,0.763636363636364,0.824701195219123,0.794168779427744,0.25,0.6625,0.6625,0.3375,177.981132075472
small,BDTR,17,0.735735735735736,0.934272300469484,0.83500401810261,0.272727272727273,0.6375,0.6375,0.3625,184.470588235294
small,BDTR,18,0.729166666666667,0.94273127753304,0.835948972099853,0.214285714285714,0.6375,0.6375,0.3625,181.43137254902
small,BDTR,19,0.697058823529412,0.851002865329513,0.774030844429462,0.166666666666667,0.625,0.625,0.375,186.56
small,BDTR,20,0.695014662756598,0.756906077348066,0.725960370052332,0.368421052631579,0.6125,0.6125,0.3875,195.632653061224
small,BDTR,21,0.711764705882353,0.890855457227139,0.801310081554746,0.333333333333333,0.625,0.625,0.375,180.86
small,BDTR,22,0.774390243902439,0.921658986175115,0.848024615038777,0.333333333333333,0.675,0.675,0.325,183.851851851852
small,BDTR,23,0.714285714285714,0.594005449591281,0.654145581938497,0.142857142857143,0.65,0.65,0.35,184.038461538462
small,BDTR,24,0.678362573099415,0.655826558265583,0.667094565682499,0.3,0.6,0.6,0.4,196.8125
small,BDTR,25,0.712166172106825,0.781931464174455,0.74704881814064,0.133333333333333,0.6375,0.6375,0.3625,177.156862745098
small,BDTR,26,0.692307692307692,0.777089783281734,0.734698737794713,0.25,0.6,0.6,0.4,179.0625
small,BDTR,27,0.652941176470588,0.72192513368984,0.687433155080214,0.222222222222222,0.5625,0.5625,0.4375,183.266666666667
small,BDTR,28,0.741741741741742,0.787535410764873,0.764638576253307,0.272727272727273,0.675,0.675,0.325,179.814814814815
small,BDTR,29,0.734939759036145,0.638522427440633,0.686731093238389,0.2,0.675,0.675,0.325,182.462962962963
small,BDTR,30,0.747720364741641,0.688679245283019,0.71819980501233,0.285714285714286,0.65,0.65,0.35,181.153846153846
small,BDTR,31,0.774096385542169,0.846625766871166,0.810361076206667,0.3,0.7,0.7,0.3,190.696428571429
small,BDTR,32,0.692982456140351,0.867052023121387,0.780017239630869,0.25,0.6125,0.6125,0.3875,184.979591836735
small,BDTR,33,0.723723723723724,0.947368421052632,0.835546072388178,0.272727272727273,0.65,0.65,0.35,182.365384615385
small,BDTR,34,0.741071428571429,0.923423423423423,0.832247425997426,0.214285714285714,0.65,0.65,0.35,184.596153846154
small,BDTR,35,0.718934911242604,0.981684981684982,0.850309946463793,0.1875,0.65,0.65,0.35,180.903846153846
small,BDTR,36,0.672514619883041,0.935574229691877,0.804044424787459,0.3,0.5875,0.5875,0.4125,178.531914893617
small,BDTR,37,0.754491017964072,0.591054313099042,0.672772665531557,0.333333333333333,0.675,0.675,0.325,178.851851851852
small,BDTR,38,0.773413897280967,0.616959064327485,0.695186480804226,0.444444444444444,0.7,0.7,0.3,180.589285714286
small,BDTR,39,0.685294117647059,0.943262411347518,0.814278264497288,0.277777777777778,0.5875,0.5875,0.4125,181.63829787234
small,BDTR,40,0.788519637462236,0.944162436548223,0.866341037005229,0.333333333333333,0.7,0.7,0.3,180.767857142857
small,BDTR,41,0.746223564954683,0.638225255972696,0.692224410463689,0.333333333333333,0.6625,0.6625,0.3375,183.396226415094
small,BDTR,42,0.727810650887574,0.989655172413793,0.858732911650684,0.25,0.6625,0.6625,0.3375,182.339622641509
small,BDTR,43,0.764880952380952,0.960573476702509,0.862727214541731,0.357142857142857,0.6875,0.6875,0.3125,185.545454545455
small,BDTR,44,0.747747747747748,0.857575757575758,0.802661752661753,0.454545454545455,0.675,0.675,0.325,183.740740740741
small,BDTR,45,0.754491017964072,0.772334293948127,0.763412655956099,0.333333333333333,0.675,0.675,0.325,176.111111111111
small,BDTR,46,0.764350453172205,0.645484949832776,0.704917701502491,0.333333333333333,0.6875,0.6875,0.3125,176.509090909091
small,BDTR,47,0.726470588235294,0.724137931034483,0.725304259634888,0.388888888888889,0.6375,0.6375,0.3625,192.098039215686
small,BDTR,48,0.758308157099698,0.924119241192412,0.841213699146055,0.333333333333333,0.7,0.7,0.3,180.660714285714
small,BDTR,49,0.686390532544379,0.618181818181818,0.652286175363098,0.125,0.6,0.6,0.4,177.520833333333
small,BDTR,50,0.712166172106825,0.595988538681948,0.654077355394387,0.266666666666667,0.65,0.65,0.35,183.615384615385
small,BDTR,51,0.703812316715543,0.99009900990099,0.846955663308266,0.105263157894737,0.6125,0.6125,0.3875,175.591836734694
small,BDTR,52,0.729411764705882,0.821875,0.775643382352941,0.333333333333333,0.65,0.65,0.35,184.826923076923
small,BDTR,53,0.68141592920354,0.965189873417722,0.823302901310631,0.294117647058824,0.6,0.6,0.4,176.083333333333
small,BDTR,54,0.705014749262537,0.935897435897436,0.820456092579986,0.294117647058824,0.625,0.625,0.375,188.36
small,BDTR,55,0.698830409356725,0.89766081871345,0.798245614035088,0.25,0.625,0.625,0.375,189.08
small,BDTR,56,0.704819277108434,0.992063492063492,0.848441384585963,0.2,0.6125,0.6125,0.3875,174.142857142857
small,BDTR,57,0.758308157099698,0.792880258899676,0.775594207999687,0.333333333333333,0.6875,0.6875,0.3125,178.490909090909
small,BDTR,58,0.732937685459941,0.852739726027397,0.792838705743669,0.333333333333333,0.65,0.65,0.35,188.173076923077
small,BDTR,59,0.719402985074627,0.95397489539749,0.836688940236058,0.0769230769230769,0.625,0.625,0.375,173.34
small,BDTR,60,0.773134328358209,0.883977900552486,0.828556114455347,0.384615384615385,0.7,0.7,0.3,186.142857142857
small,BDTR,61,0.679411764705882,0.877659574468085,0.778535669586984,0.166666666666667,0.625,0.625,0.375,186.2
small,BDTR,62,0.725373134328358,0.906779661016949,0.816076397672654,0.230769230769231,0.6375,0.6375,0.3625,181.372549019608
small,BDTR,63,0.753012048192771,0.853211009174312,0.803111528683542,0.4,0.675,0.675,0.325,177.87037037037
small,BDTR,64,0.768072289156627,0.704980842911877,0.736526566034252,0.3,0.6875,0.6875,0.3125,181.2
small,BDTR,65,0.756676557863502,0.602777777777778,0.67972716782064,0.333333333333333,0.6875,0.6875,0.3125,181.981818181818
small,BDTR,66,0.692307692307692,0.777142857142857,0.734725274725275,0.25,0.625,0.625,0.375,183.12
small,BDTR,67,0.758928571428571,0.626112759643917,0.692520665536244,0.214285714285714,0.6875,0.6875,0.3125,184.890909090909
small,BDTR,68,0.736363636363636,0.811188811188811,0.773776223776224,0.125,0.6625,0.6625,0.3375,173.641509433962
small,BDTR,69,0.724852071005917,0.624324324324324,0.674588197665121,0.3125,0.6625,0.6625,0.3375,187.377358490566
small,BDTR,70,0.697604790419162,0.846666666666667,0.772135728542914,0.25,0.6125,0.6125,0.3875,178.489795918367
small,BDTR,71,0.734513274336283,0.870748299319728,0.802630786828006,0.294117647058824,0.6625,0.6625,0.3375,190.716981132075
small,BDTR,72,0.707100591715976,0.742782152230971,0.724941371973474,0.1875,0.65,0.65,0.35,183.442307692308
small,BDTR,73,0.754437869822485,0.65819209039548,0.706314980108983,0.3125,0.6875,0.6875,0.3125,184.236363636364
small,BDTR,74,0.758308157099698,0.76173285198556,0.760020504542629,0.333333333333333,0.675,0.675,0.325,180.481481481481
small,BDTR,75,0.683284457478006,0.801204819277108,0.742244638377557,0.263157894736842,0.6,0.6,0.4,190.3125
small,BDTR,76,0.748502994011976,0.97265625,0.860579622005988,0.333333333333333,0.675,0.675,0.325,174.203703703704
small,BDTR,77,0.746223564954683,0.739299610894942,0.742761587924812,0.333333333333333,0.65,0.65,0.35,176.442307692308
small,BDTR,78,0.76969696969697,0.675862068965517,0.722779519331243,0.25,0.675,0.675,0.325,168.833333333333
small,BDTR,79,0.740181268882175,0.87125748502994,0.805719376956058,0.333333333333333,0.675,0.675,0.325,181.185185185185
small,BDTR,80,0.738872403560831,0.645714285714286,0.692293344637558,0.2,0.6625,0.6625,0.3375,182
small,BDTR,81,0.771084337349398,0.575498575498576,0.673291456423987,0.4,0.6875,0.6875,0.3125,182.054545454545
small,BDTR,82,0.71044776119403,0.498644986449865,0.604546373821947,0.153846153846154,0.65,0.65,0.35,179.596153846154
small,BDTR,83,0.667638483965015,0.932795698924731,0.800217091444873,0.238095238095238,0.6125,0.6125,0.3875,189.040816326531
small,BDTR,84,0.724852071005917,0.657824933687003,0.69133850234646,0.3125,0.6625,0.6625,0.3375,184.339622641509
small,BDTR,85,0.761329305135952,0.612121212121212,0.686725258628582,0.444444444444444,0.6875,0.6875,0.3125,179.309090909091
small,BDTR,86,0.75,1,0.875,0,0.65,0.65,0.35,179.692307692308
small,BDTR,87,0.734939759036145,0.659400544959128,0.697170151997636,0.2,0.675,0.675,0.325,180.851851851852
small,BDTR,88,0.73134328358209,0.765124555160142,0.748233919371116,0.230769230769231,0.65,0.65,0.35,180.769230769231
small,BDTR,89,0.693215339233038,0.742782152230971,0.717998745732005,0.176470588235294,0.6375,0.6375,0.3625,176.686274509804
small,BDTR,90,0.695014662756598,0.823863636363636,0.759439149560117,0.263157894736842,0.625,0.625,0.375,189.24
small,BDTR,91,0.790909090909091,0.927835051546392,0.859372071227741,0.375,0.7,0.7,0.3,190.321428571429
small,BDTR,92,0.723723723723724,0.825484764542936,0.77460424413333,0.0909090909090909,0.6625,0.6625,0.3375,181.716981132075
small,BDTR,93,0.703812316715543,0.943786982248521,0.823799649482032,0.315789473684211,0.6375,0.6375,0.3625,187.490196078431
small,BDTR,94,0.723214285714286,0.892086330935252,0.807650308324769,0.214285714285714,0.65,0.65,0.35,185.730769230769
small,BDTR,95,0.775075987841945,0.702341137123746,0.738708562482846,0.142857142857143,0.7,0.7,0.3,180.214285714286
small,BDTR,96,0.742603550295858,0.667844522968198,0.705224036632028,0.3125,0.6625,0.6625,0.3375,185.566037735849
small,BDTR,97,0.771084337349398,0.726415094339623,0.74874971584451,0.4,0.6875,0.6875,0.3125,182.709090909091
small,BDTR,98,0.783382789317507,0.904761904761905,0.844072347039706,0.4,0.7375,0.7375,0.2625,187.898305084746
small,BDTR,99,0.671554252199413,0.835164835164835,0.753359543682124,0.263157894736842,0.6125,0.6125,0.3875,190.918367346939
small,BDTR,100,0.774390243902439,0.92964824120603,0.852019242554235,0.333333333333333,0.675,0.675,0.325,179.074074074074
small,BDTR,101,0.654069767441861,0.720689655172414,0.687379711307137,0.136363636363636,0.575,0.575,0.425,180.04347826087
small,BDTR,102,0.722713864306785,0.973063973063973,0.847888918685379,0.294117647058824,0.65,0.65,0.35,185.461538461538
small,BDTR,103,0.635838150289017,0.797583081570997,0.716710615930007,0.166666666666667,0.5625,0.5625,0.4375,192.666666666667
small,BDTR,104,0.753012048192771,0.804154302670623,0.778583175431697,0.4,0.675,0.675,0.325,182.185185185185
small,BDTR,105,0.724852071005917,0.614147909967846,0.669499990486881,0.3125,0.65,0.65,0.35,192.211538461538
small,BDTR,106,0.736526946107784,0.876712328767123,0.806619637437454,0.333333333333333,0.6875,0.6875,0.3125,178.381818181818
small,BDTR,107,0.711309523809524,0.869426751592357,0.79036813770094,0.214285714285714,0.625,0.625,0.375,179.64
small,BDTR,108,0.712166172106825,0.762068965517241,0.737117568812033,0.266666666666667,0.625,0.625,0.375,186.38
small,BDTR,109,0.735735735735736,0.720461095100865,0.7280984154183,0.272727272727273,0.675,0.675,0.325,179.87037037037
